NO,TITLE,REFERENCE NUMBER,RESPONSIBLE OFFICE ,DATE ,URL,KEY WORD/S
3319,ATTENDANCE TO THE eLGU CONFERENCE/WORKSHOP/SURVEY (CWS) ON INFORMATION MANAGEMENT,MC2003-123,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-123.pdf,CONFERENCE/WORKSHOP/SURVEY (CWS)
3318,TRAINING ON BASIC EPIDEMIOLOGY FOR CITY HEALTH OFFICIALS AND PERSONNEL,MC2003-122,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-122.pdf,BASIC EPIDEMIOLOGY FOR CITY HEALTH OFFICIALS
3317,ADVOCACY ON SARS PREVENTION AND OTHER PUBLIC SCHOOL HEALTH ISSUES,MC2003-121,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-121.pdf,SARS PREVENTION AND OTHER PUBLIC SCHOOL
3316,ATTENDANCE TO THE FORUM ON VIOLENCE AGAINST WOMEN (VAW),MC2003-120,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-120.pdf,ATTENDANCE VIOLENCE AGAINST WOMEN (VAW)
3315,CY 2003 OPERATIONS PLAN AND BUDGET - LG SECTOR,MC2003-119,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-119.pdf,CY 2003 OPERATIONS PLAN AND BUDGET - LG SECTOR
3314,NAPC 5TH ANNIVERSARY CELEBRATION,MC2003-118,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-118.pdf,NAPC 5TH ANNIVERSARY CELEBRATION
3313,ADDITIONAL PROVISIONS AND AMENDMENTS TO MC NO 2001-86,MC2003-116,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-116.pdf,PROVISIONS AND AMENDMENTS TO MC NO 2001-86
3312,NATIONAL FLAG DAY CELEBRATION,MC2003-115,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-115.pdf,NATIONAL FLAG DAY CELEBRATION
3311,ENCOURAGING LOCAL OFFICIALS TO ATTEND THE 46TH LOCAL ADMINISTRATION DEVELOPMENT PROGRAM (LADP),MC2003-114,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-118.pdf,LOCAL ADMINISTRATION DEVELOPMENT PROGRAM
3310,PBMLP BASIC FACILITATION COURSE,MC2003-113,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-113.pdf,PBMLP BASIC FACILITATION COURSE
3309,NMYL 2003 NATIONAL CONGRESS,MC2003-112,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-112.pdf,NMYL 2003 NATIONAL CONGRESS
3308,CELEBRATION OF THE NATIONAL DAY CARE WORKERS' WEEK,MC2003-111,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-111.pdf,NATIONAL DAY CARE WORKERS' WEEK
3307,"CITIZENS EMERGENCY SERVICE AND ASSISTANCE NETWORK - A COMPONENT OF PATROL ""117""",MC2003-110,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-110.pdf,"A COMPONENT OF PATROL ""117"""
3306,105th ANNIVERSARY OF PHILIPPINE INDEPENDENCE,MC2003-109,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-109.pdf,105th ANNIVERSARY OF PHILIPPINE INDEPENDENCE
3305,PLEASES NATIONAL EXECUTIVE BOARD MEETING,MC2003-108,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-108.pdf,PLEASES NATIONAL EXECUTIVE BOARD MEETING
3304,PARTICIPATION OF COMMUNITY TRAINING AND EMPLOYMENT COORDINATORS (CTECs) TO THE NATIONAL CTECs CONGRESS,MC2003-107,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-107.pdf,"TRAINING, EMPLOYMENT COORDINATORS"
3303,ENCOURAGING THE USE OF THE NATIONAL PRINTING OFFICES STANDARDS ACCOUNTABLE FORMS BY ALL INSTRUMENTALITIES OF THE GOVERNMENT,MC2003-105,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-105.pdf,THE NATIONAL PRINTING OFFICES STANDARDS
3302,ENCOURAGING CITY MAYORS AND MEMBERS OF LOCAL FINANCE COMMITTEE TO ATTEND THE CONSULTATIVE-WORKSHOP ON LOCAL REVENUE GENERATION AND RESOURCE MOBILIZATION,MC2003-104,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-104.pdf,TO ATTEND THE CONSULTATIVE-WORKSHOP 
3301,NATIONAL FLAG DAY CELEBRATION,MC2003-103,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-103.pdf,NATIONAL FLAG DAY CELEBRATION
3300,2003 SEARCH FOR EXCELLENCE IN DISASTER MANAGEMENT AND HUMANITARIAN ASSISTANCE,MC2003-102,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-102.pdf,EXCELLENCE IN DISASTER MANAGEMENT
3299,FORMULATION OF A SIMPLIFIED BARANGAY PUBLIC SAFETY PLAN,MC2003-101,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-101.pdf,SIMPLIFIED BARANGAY PUBLIC SAFETY PLAN
3298,LLPDCPI 14th NATIONAL CONVENTION,MC2003-099,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-099.pdf,LLPDCPI 14th NATIONAL CONVENTION
3297,SECOND CONSULTATIVE MEETING ON DUTIES AND RESPONSIBILITIES OF SUPERVISING MIDWIVES IN METRO MANILA,MC2003-098,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-098.pdf,SECOND CONSULTATIVE MEETING
3296,GUIDES TO ACTION AGAINST SEVERE-ACUTE RESPIRATORY SYNDROME (SARS),MC2003-097,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-097.pdf,ACUTE RESPIRATORY SYNDROME (SARS)
3295,NATIONAL ANTI-SARS CONSCIOUSNESS AND CLEAN-UP WEEK,MC2003-096,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-096.pdf,ANTI-SARS CONSCIOUSNESS AND CLEAN-UP WEEK
3294,ENJOINING THE CREATION OF BARANGAY HEALTH EMERGENCY RESPONSE TEAMS IN ALL BARANGAYS NATIONWIDE,MC2003-095,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-095.pdf,BARANGAY HEALTH EMERGENCY
3293,GRANT OF NEW AND RENEWAL OF TRICYCLE FRANCHISES,MC2003-094,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-094.pdf,NEW AND RENEWAL OF TRICYCLE FRANCHISES
3292,COMPREHENSIVE AND UNIFIED POLICY FOR TUBERCULOSIS (TB) CONTROL IN THE PHILIPPINES,MC2003-093,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-093.pdf,UNIFIED POLICY FOR TUBERCULOSIS (TB) 
3291,POLICY GUIDELINES FOR THE ADOPTION OF THE CORE LOCAL POVERTY INDICATORS IN PLANNING,MC2003-092,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-092.pdf,POLICY GUIDELINES FOR THE ADOPTION 
3290,BARANGAY TANOD TRAINING AND MOBILIZATION MONITORING GUIDELINES,MC2003-091,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-091.pdf,BARANGAY TANOD TRAINING AND MOBILIZATION
3289,TUKLAS-TAAS PROGRAM,MC2003-090,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-090.pdf,TUKLAS-TAAS PROGRAM
3288,REVIEW OF JOB DESCRIPTIONS AND FILLING UP OF PLANTILLA POSITIONS FOR MIDWIVES,MC2003-089,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-089.pdf,REVIEW OF JOB DESCRIPTIONS AND FILLING UP 
3287,"LABOR DAY CELEBRATION ON MAY 1, 2003",MC2003-088,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-088.pdf,"LABOR DAY CELEBRATION ON MAY 1, 2003"
3286,NATIONAL-LOCAL GOVERNMENTS' COUNTER-ATTACK AGAINST SARS FORUM,MC2003-087,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-087.pdf,COUNTER-ATTACK AGAINST SARS FORUM
3285,AUTHORITY TO APPOINT OFFICIALS AND EMPLOYEES OF THE SANGGUNIAN,MC2003-086,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-086.pdf,APPOINT OFFICIALS AND EMPLOYEES
3284,ATTENDANCE TO THE FIRST KAMPO KALIKASAN 2003,MC2003-085,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-085.pdf,ATTENDANCE TO THE FIRST KAMPO KALIKASAN 2003
3283,"SIGNATORY TO ALL WARRANTS DRAWN ON THE MUNICIPAL, CITY OR PROVINCIAL TREASURY FOR ALL EXPENDITURES APPROPRIATED FOR THE OPERATION OF THE SANGGUNIANG BAYAN, SANGGUNIANG PANLUNGSOD AND SANGGUNIANG PANLALAWIGAN",MC2003-084,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-084.pdf,WARRANTS DRAWN ON THE MUNICIPAL
3282,1st GENERAL ASSEMBLY OF THE LADY MUNICIPAL MAYORS ASSOCIATION OF THE PHILIPPINES,MC2003-083,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-083.pdf,1st GENERAL ASSEMBLY
3281,"IDENTIFICATION OF THE BARANGAY AS THE FOCAL POINT OF THE DILG-eSMEs CENTER, INC., JOINT UNDERTAKING",MC2003-082,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-082.pdf,IDENTIFICATION OF THE BARANGAY
3280,"INTERNATIONAL CONFERENCE ON SAFER CITIES:RESPONDING TO URBAN INSECURITY, CRIME AND VIOLENCE",MC2003-081,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-081.pdf,INTERNATIONAL CONFERENCE ON SAFER CITIES
3279,IMPOSITION OF STRICTER SECURITY MEASURES TO COUNTER TERRORIST THREATS AND OTHER FORMS OF LAWLESS VIOLENCE,MC2003-080,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-080.pdf,IMPOSITION OF STRICTER SECURITY MEASURES
3278,ORIENTATION-TRAINING ON LOCAL COUNCILS OF WOMEN,MC2003-079,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-079.pdf,ORIENTATION-TRAINING COUNCILS OF WOMEN
3277,GENERAL EXECUTIVE COUNCIL AND NATIONAL EXECUTIVE BOARD MEETINGS AND OTHER ACTIVITIES OF THE UNION OF LOCAL AUTHORITIES OF THE PHILIPPINES,MC2003-078,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-078.pdf,EXECUTIVE COUNCIL AND NATIONAL EXECUTIVE
3276,NATIONAL DIRECTORY PROJECT OF THE PHILIPPINE COUNCILORS LEAGUE,MC2003-077,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-077.pdf,PROJECT OF THE PHILIPPINE COUNCILORS
3275,2003 OBSERVANCE OF THE DEATH CENTENARY OF APOLINARIO MABINI,MC2003-076,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-076.pdf,2003 DEATH CENTENARY OF APOLINARIO MABINI
3274,PBMLP 11th NATIONAL CONVENTION,MC2003-075,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-075.pdf,PBMLP 11th NATIONAL CONVENTION
3273,NATIONAL LITERACY AWARDS 2003,MC2003-074,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-074.pdf,NATIONAL LITERACY AWARDS 2003
3272,ENJOINING ALL LOCAL GOVERNMENT PERSONNEL TO DEFER ANY TRAVEL PLAN TO SARS-INFECTED COUNTRIES,MC2003-073,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-073.pdf,TRAVEL PLAN TO SARS-INFECTED COUNTRIES
3271,ATTENDANCE TO THE 2003 DANCE CONGRESS AND CELEBRATION OF THE INTERNATIONAL DANCE DAY,MC2003-072,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-072.pdf,2003 DANCE CONGRESS AND CELEBRATION
3270,"PARTICIPATION TO THE ""2nd PHILIPPINE TRAVEL FESTIVAL: SUMMER TOUR IN BOHOL""",MC2003-071,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-071.pdf,"""2nd PHILIPPINE TRAVEL FESTIVAL"""
3269,"OBSERVANCE OF ""POSITIVISM MONTH"" AND ""POSITIVE THINKING WEEK""",MC2003-070,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-070.pdf,"""POSITIVISM MONTH"" AND ""POSITIVE THINKING WEEK"""
3268,"IMPLEMENTATION OF REPUBLIC ACT (R.A) NO. 9178 ENTITLED ""AN ACT TO PROMOTE THE ESTABLISHMENT OF BARANGAY MICRO-BUSINESS ENTERPRISES (BMBEs) PROVIDING INCENTIVES AND BENEFITS THEREFOR AND FOR OTHER PURPOSES""",MC2003-069,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-069.pdf,REPUBLIC ACT (R.A) NO. 9178 ENTITLED
3267,1st MUSLIM SUMMIT,MC2003-068,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-068.pdf,1st MUSLIM SUMMIT
3266,AWARDS OR CITATIONS SPONSORED BY CERTAIN NON-GOVERNMENT ORGANIZATIONS,MC2003-067,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-067.pdf,AWARDS OR CITATIONS 
3265,ADDENDUM TO THE GUIDELINES IN THE CONDUCT OF THE 1st NATIONAL ECO-YOUTH CAMP AND Y2003 NATIONAL CONVENTION OF THE SANGGUNIANG KABATAAN NATIONAL PEDERASYON AT ALL LEVELS,MC2003-066,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-066.pdf,1st NATIONAL ECO-YOUTH CAMP 
3264,2003 AIDS CANDLELIGHT MEMORIAL CELEBRATION,MC2003-065,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-065.pdf,2003 AIDS CANDLELIGHT MEMORIAL CELEBRATION
3263,NATIONAL SUMMIT OF WOMEN LOCAL CHIEF EXECUTIVES AND LEGISLATORS,MC2003-064,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-064.pdf,SUMMIT OF WOMEN LOCAL CHIEF EXECUTIVE
3262,"AMENDMENT TO MC 2003-35 DATED MARCH 3, 2003 RE ADOPTION OF THE BAYANIHAN SAVINGS REPLICATION PROJECT",MC2003-063,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-063.pdf,"MC 2003-35 DATED MARCH 3, 2003 "
3261,MEMBERSHIP OF ASSOCIATION OF GENERALS AND FLAG OFFICERS (AGFO) IN THE LOCAL PEACE AND ORDER COUNCIL AT ALL LEVELS,MC2003-062,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-062.pdf,ASSOCIATION OF GENERALS AND FLAG OFFICERS
3260,17TH ANNUAL TECHNICAL CONSULTATIVE CONFERENCE OF THE LOCAL GOVERNMENT MECHANICAL ENGINEERS' ASSOCIATION OF THE PHILIPPINES (LOGOMEAP),MC2003-061,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-061.pdf,LOGOMEAP
3259,THE GATHERING OF BUSINESS-FRIENDLY CITIES AND MUNICIPALITIES: A CONFERENCE ON THE SIMPLIFICATION OF PROCEDURES IN THE ISSUANCE OF BUSINESS PERMITS,MC2003-060,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-060.pdf,BUSINESS-FRIENDLY CITIES AND MUNICIPALITIES
3258,ARAW NG KAGITINGAN AND PHILIPPINE VETERANS WEEK,MC2003-059,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-059.pdf,ARAW NG KAGITINGAN AND PHILIPPINE VETERANS WEEK
3257,ISSUANCE OF SOCIAL ACCEPTABILITY ENDORSEMENTS,MC2003-058,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-058.pdf,ISSUANCE OF SOCIAL ACCEPTABILITY ENDORSEMENTS
3256,SYNCHRONIZED BARANGAY ASSEMBLY DAY NATIONWIDE,MC2003-057,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-057.pdf,SYNCHRONIZED BARANGAY ASSEMBLY DAY NATIONWIDE
3255,GUIDES TO ACTION TO ENSURE PUBLIC SAFETY,MC2003-056,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-056.pdf,GUIDES TO ACTION TO ENSURE PUBLIC SAFETY
3254,ISSUANCE OF BARANGAY TANOD IDENTIFICATION CARD,MC2003-055,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-055.pdf,ISSUANCE OF BARANGAY TANOD IDENTIFICATION CARD
3253,"BIKE FOR INDIGENOUS PEOPLES RIGHTS, OR LAKBAYK-TRIBO 2003",MC2003-054,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-054.pdf,BIKE FOR INDIGENOUS PEOPLES RIGHTS
3252,GUIDELINES ON THE ACCREDITATION OF CIVIL SOCIETY AND NON-GOVERNMENT ORGANIZATIONS RE: GABAY SA MAMAMAYAN AKSYON CENTER (GMAC) PROJECT,MC2003-053,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-053.pdf,GABAY SA MAMAMAYAN AKSYON CENTER (GMAC) PROJECT
3251,"SUPPORT AND STRICT IMPLEMENTATION OF DEPARTMENT OF AGRICULTURE (DA) ADMINISTRATIVE ORDER NO. 32 S. 2002, ""FOOT AND MOUTH DISEASE CONTROL AND ERADICATION MEASURES IN SLAUGHTERHOUSES""",MC2003-052,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-052.pdf,AGRICULTURE ADMINISTRATIVE ORDER NO. 32 S. 2002
3250,53rd ANNUAL NATIONAL CONVENTION OF AGRICULTURAL ENGINEERS,MC2003-051,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-051.pdf,53rd CONVENTION OF AGRICULTURAL ENGINEERS
3249,MONITORING OF SEVERE ACUTE RESPIRATORY SYNDROME (SARS),MC2003-050,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-050.pdf,MONITORING OF SEVERE ACUTE RESPIRATORY SYNDROME
3248,"SUPPLEMENTAL GUIDELINES IMPLEMENTING EXECUTIVE ORDER NO. 115 ENTITLED ""AUTHORIZING PAYMENT OF DEATH BENEFITS TO BARANGAY OFFICIALS WHO DIED DURING THEIR TERM OF OFFICE""",MC2003-049,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-049.pdf,EXECUTIVE ORDER NO. 115 
3247,AMENDING MC 2003-22 RE: REQUIRED REPORTS FOR SUBMISSION TO CENTRAL OFFICE,MC2003-048,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-048.pdf,AMENDING MC 2003-22 RE:
3246,REITERATION OF THE DEADLINE FOR THE C,MC2003-047,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-047.pdf,REITERATION OF THE DEADLINE
3245,BARANGAY TANOD TRAINING,MC2003-046,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-046.pdf,BARANGAY TANOD TRAINING
3244,BARANGAY TANOD TRAINING,MC2003-045,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-045.pdf,BARANGAY TANOD TRAINING
3243,THE BARANGAY TANOD PROFESSIONALIZATION IMPLEMENTATION STRUCTURE,MC2003-044,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-044.pdf,TANOD PROFESSIONALIZATION IMPLEMENTATION 
3242,CONDUCT OF TRAINING IN THE BARANGAY TANOD PROFESSIONALIZATION PROGRAM,MC2003-043,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-043.pdf,CONDUCT OF TRAINING IN THE BARANGAY TANOD
3241,GUIDELINES ON PROFESSIONALIZING THE BARANGAY TANOD,MC2003-042,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-042.pdf,GUIDELINES ON PROFESSIONALIZING THE BARANGAY TANOD
3240,"RE-SETTING THE DATE OF THE Y2003 SANGGUNIANG KABATAAN (SK) NATIONAL CONVENTION PER MEMORANDUM CIRCULAR NO. 2003-16 DATED JANUARY 22, 2003",MC2003-041,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-041.pdf,MEMORANDUM CIRCULAR NO. 2003-16
3239,1st ISLAND CONGRESS OF THE METRO MANILA PHILIPPINE COUNCILORS LEAGUE,MC2003-039,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-039.pdf,1st ISLAND CONGRESS
3238,IMMEDIATE CONVENING OF THE PEACE AND ORDER COUNCILS TO ADDRESS SPECIFICALLY TERRORIST THREATS AND ACTIVITIES,MC2003-038,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-038.pdf,IMMEDIATE CONVENING OF THE PEACE AND ORDER 
3237,CY 2003 PHILIPPINE NATIONAL RED CROSS MEMBERSHIP AND FUND DRIVE,MC2003-037,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-037.pdf,CY 2003 PHILIPPINE NATIONAL RED CROSS MEMBERSHIP
3236,2003 NATIONAL INTER-CITIES AND MUNICIPALITIES CHESS TEAM TOURNAMENT,MC2003-036,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-036.pdf,2003 INTER-CITIES AND MUNICIPALITIES CHESS TEAM
3235,ADOPTION OF THE BAYANIHAN SAVINGS REPLICATION PROJECT AND THE PROCEDURAL GUIDELINES FOR ITS IMPLEMENTATION,MC2003-035,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-035.pdf,ADOPTION OF THE BAYANIHAN SAVINGS
3234,REACTIVATION/REORGANIZATION OF PHYSICAL FITNESS AND SPORTS DEVELOPMENT COUNCILS AT ALL LEVELS,MC2003-033,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-033.pdf,DEVELOPMENT COUNCILS AT ALL LEVELS
3233,"IMPLEMENTATION OF E.O. NO. 157 ENTITLED ""UNLAD BARANGAYANIHAN PROGRAM""",MC2003-032,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-032.pdf,"E.O. NO. 157 ENTITLED ""UNLAD BARANGAYANIHAN PROGRAM"""
3232,7th LUZON AREA CONFERENCE AND SEMINAR-WORKSHOP OF THE LADY LOCAL LEGISLATORS' LEAGUE OF THE PHILIPPINES,MC2003-031,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-031.pdf,"""UNLAD BARANGAYANIHAN PROGRAM"""
3231,"PARTICIPATION IN THE NATIONAL CONFERENCE ON ECOLOGICAL SOLID WASTE MANAGEMENT, APRIL 14-15, 2003, PHILIPPINE INTERNATIONAL CONVENTION CENTER(PICC), ROXAS BLVD., PASAY CITY",MC2003-030,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-030.pdf,LADY LOCAL LEGISLATORS' LEAGUE OF THE PHILIPPINES
3230,LIGA NG MGA BARANGAY 6TH NATIONAL CONVENTION,MC2003-029,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-029.pdf,LIGA NG MGA BARANGAY 6TH NATIONAL CONVENTION
3229,CELEBRATION OF NATIONAL WOMEN'S MONTH AND DAY,MC2003-028,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-028.pdf,CELEBRATION OF NATIONAL WOMEN'S MONTH AND DAY
3228,"2ND NATIONAL HOMEBIRTH CONFERENCE OF THE MIDWIVES FOUNDATION OF THE PHILIPPINES, INC.",MC2003-027,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-027.pdf,2ND NATIONAL HOMEBIRTH CONFERENCE
3227,3rd MINDANAO FRIENDSHIP GAMES,MC2003-026,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-026.pdf,3rd MINDANAO FRIENDSHIP GAMES
3226,"AMENDMENT TO MEMORANDUM CIRCULAR NO. 2002-182 DATED OCTOBER 28, 2002",MC2003-025,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-025.pdf,MEMORANDUM CIRCULAR NO. 2002-182
3225,"5TH NATIONAL CONVENTION OF THE PHILIPPINE LEAGUE OF SECRETARIES TO THE SANGGUNIAN, INC.",MC2003-024,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-024.pdf,NATIONAL CONVENTION OF THE PHILIPPINE
3224,POLICY GUIDELINES IN THE PREPARATION OF THE CY 2003 OPERATIONS PLAN AND BUDGET (OPB),MC2003-023,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-023.pdf,OPERATIONS PLAN AND BUDGET (OPB)
3223,LIST OF REQUIRED REPORTS FOR SUBMISSION TO DILG CENTRAL OFFICE,MC2003-022,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-022.pdf,LIST REPORTS FOR SUBMISSION TO DILG CENTRAL OFFICE
3222,LVGP 21st NATIONAL ASSEMBLY,MC2003-021,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-021.pdf,LVGP 21st NATIONAL ASSEMBLY
3221,NATIONAL EXECUTIVE BOARD MEETINGS OF THE LEAGUE OF VICE-GOVERNORS OF THE PHILIPPINES,MC2003-020,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-020.pdf,EXECUTIVE BOARD MEETINGS OF THE LEAGUE
3220,LOCAL GOVERNMENT SUPPORT TO SOCIAL WELFARE AND DEVELOPMENT EFFORTS,MC2003-019,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-019.pdf,LOCAL GOVERNMENT SUPPORT TO SOCIAL WELFARE
3219,CY 2003 ANTI-TB EDUCATIONAL AND FUND CAMPAIGN,MC2003-018,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-018.pdf,CY 2003 ANTI-TB EDUCATIONAL AND FUND CAMPAIGN
3218,REQUIREMENT OF VRB LICENSE PRIOR TO ISSUANCE OF BUSINESS PERMIT TO VIDEOGRAM ESTABLISHMENTS,MC2003-017,,28/12/2003,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/MC2003-017.pdf,VRB LICENSE PRIOR
